member_id,decoder,stratum,r2_to_member_invariant_tilde_f,head_nonlinearity_residual_fraction,features,fold_group,target_rationale
2864601_0.386,linear,overall,0.7974511020748936,0.2025488979251065,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.386,linear,stable_or_near_floor,-14.85032251043294,15.85032251043294,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.386,linear,unstable,0.7485363362657287,0.2514636637342713,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.386,nonlinear,overall,0.7994006708829259,0.20059932911707418,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.386,nonlinear,stable_or_near_floor,-14.087464782236477,15.087464782236477,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.386,nonlinear,unstable,0.746865690443312,0.25313430955668803,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.355,linear,overall,0.7979353160178486,0.20206468398215144,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.355,linear,stable_or_near_floor,-11.56991580079335,12.569915800793348,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.355,linear,unstable,0.7510395437298281,0.24896045627017188,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.355,nonlinear,overall,0.8014940665349838,0.19850593346501624,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.355,nonlinear,stable_or_near_floor,-11.503335566475993,12.503335566475991,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.355,nonlinear,unstable,0.7567959074249443,0.24320409257505568,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.449,linear,overall,0.7993772527187055,0.2006227472812945,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.449,linear,stable_or_near_floor,-13.720259607032721,14.72025960703272,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.449,linear,unstable,0.7542574284567153,0.24574257154328466,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.449,nonlinear,overall,0.8197624211426152,0.1802375788573848,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.449,nonlinear,stable_or_near_floor,-12.804774349409481,13.804774349409481,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.449,nonlinear,unstable,0.7837923256503165,0.21620767434968338,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.340,linear,overall,0.7989713283488349,0.2010286716511651,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.340,linear,stable_or_near_floor,-12.249581363620772,13.249581363620774,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.340,linear,unstable,0.7562925832160942,0.2437074167839058,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.340,nonlinear,overall,0.8098776843842614,0.19012231561573859,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.340,nonlinear,stable_or_near_floor,-11.215450867871134,12.215450867871134,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.340,nonlinear,unstable,0.7668146157410026,0.23318538425899737,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.296,linear,overall,0.8002373953441569,0.19976260465584306,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.296,linear,stable_or_near_floor,-13.06878959902135,14.06878959902135,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.296,linear,unstable,0.7521934486450893,0.2478065513549107,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.296,nonlinear,overall,0.8123779773881084,0.18762202261189162,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.296,nonlinear,stable_or_near_floor,-12.059108828614454,13.059108828614452,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.296,nonlinear,unstable,0.7660986208215834,0.2339013791784166,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.270,linear,overall,0.8032752920460358,0.19672470795396424,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.270,linear,stable_or_near_floor,-9.374924580053168,10.374924580053168,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.270,linear,unstable,0.7573094647391353,0.2426905352608647,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.270,nonlinear,overall,0.8151656910722914,0.18483430892770858,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.270,nonlinear,stable_or_near_floor,-8.919443844337454,9.919443844337456,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.270,nonlinear,unstable,0.7737810036018378,0.2262189963981622,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.352,linear,overall,0.795122150562986,0.20487784943701406,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.352,linear,stable_or_near_floor,-14.236094903553498,15.236094903553498,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.352,linear,unstable,0.7476517050813247,0.25234829491867533,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.352,nonlinear,overall,0.8064480674124868,0.1935519325875132,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.352,nonlinear,stable_or_near_floor,-14.025535393334403,15.025535393334403,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
2864601_0.352,nonlinear,unstable,0.7662814268274388,0.23371857317256117,invariant bottleneck + a_over_LT + a_over_Ln,equilibrium_files,isolates head nonlinearity; f differs from invariant_tilde_f by the S02 canonicalization residual
